TITLE,original_genre,predicted_genre
Muzaffarnagar Baaqi Hai (2015),documentary,documentary
"""Hart of the Annex"" (2005)",comedy,comedy
Death Game (1977),thriller,drama
Boesman and Lena (2000),drama,drama
Das zweite Erwachen der Christa Klages (1978),drama,drama
Knyazat (1970),history,drama
Riven chornoho (2017),drama,drama
BlockBuster (2010),comedy,comedy
A Morning on Maple Street (2008),short,short
"""Majikano"" (2006)",animation,comedy
"""Boku no yabai tsuma"" (2016)",thriller,drama
Marillion: Out of Season (2010),music,music
Heridas (2008),drama,drama
"""Stock Squad"" (2005)",documentary,documentary
Land of Higher Peace (2011),documentary,documentary
Nach uns die Sintflut (1996),thriller,drama
Layu sebelum berkembang (2014),documentary,documentary
Fight to the Max (2000),documentary,documentary
Count It Down: Best Movie Kisses (2012),documentary,documentary
"Candamo, la ultima selva sin hombres (1996)",documentary,documentary
Only Sighing (2011),drama,comedy
All the Tired Horses (2017),short,comedy
Bagheban (2012),drama,documentary
Beyond Vanilla (2001),documentary,documentary
"""Parias"" (2017)",thriller,documentary
Healing (2014/I),drama,drama
Yirmiyahu (2010),documentary,drama
Home Sweet Home (2002),drama,documentary
Great Bear Rainforest (2001),documentary,documentary
Step Brothers (2008),comedy,drama
Ladies' Night in a Turkish Bath (1928),comedy,drama
Money Talks: Profits Before Patient Safety (2006),documentary,documentary
"""American Caravan"" (2013)",reality-tv,drama
"Ebony, Ivory and Jade (1979)",drama,documentary
Pédale dure (2004),comedy,comedy
Cold Journey (1975),drama,drama
"""Bushcraft"" (2004)",documentary,documentary
The New NRA (1992),short,documentary
Son-Rise: A Miracle of Love (1979),drama,drama
Ha phraeng (2009),horror,drama
Calling the Dead (2015),reality-tv,drama
Christmas Crazy (2011),documentary,documentary
Do or Die (2012),documentary,drama
Yuan Shang (2017),drama,drama
"""Inselleben"" (2007)",documentary,documentary
80 Steps to Jonah (1969),drama,drama
The Loudest Sound (2015),drama,drama
What's on Your Mind? (2013),drama,drama
Scoring 'Panic Room' (2004),short,documentary
"""Singapore 1942: End of Empire"" (2012)",documentary,documentary
Paula Rego: Telling Tales (2009),documentary,documentary
The Making of 'Triumph of the Spirit' (1990),short,documentary
The Path to Redemption (2006),documentary,documentary
La gloire du régiment (1937),comedy,comedy
Bob the Drag Queen: Suspiciously Large Woman (2017),comedy,comedy
The Prisoner of Zenda (1952),adventure,drama
Sur/Face juyon-nin no gendai kenchikuka-tachi (2003),documentary,documentary
Lotte in Weimar (1975),drama,drama
We're All in This Together (2010),documentary,documentary
Wasurenagumo (2012),animation,documentary
Miami Rhapsody (1995),comedy,drama
Seven Rascals (1996),drama,comedy
Blood in the Water (2009),horror,documentary
"""Eye on Fitness TV"" (2015)",talk-show,talk-show
Dazzle: The Donny West Story (2013),documentary,documentary
Dude Vision (2005),short,documentary
Illumination (2008),short,documentary
Poonam (1981),drama,drama
"""Kody Kapow"" (2017)",animation,action
North Wind (2017),short,drama
El color de los olivos (2006),documentary,documentary
Being Dad 2 (2009),documentary,documentary
A Taboo Identity (2017),documentary,documentary
Missä on missä? (2009),drama,drama
BirdWatchers - La terra degli uomini rossi (2008),drama,drama
Lost Boys of Paradise (2012),documentary,documentary
Altas variedades (1960),drama,drama
The Looking Glass Wars (????),fantasy,drama
Doomsday Machine (1972),sci-fi,sci-fi
The MacKintosh Man (1973),thriller,drama
La voz de Hans (2010),short,drama
Twisted Metal (????),action,comedy
Billy Mize & the Bakersfield Sound (2014),documentary,documentary
Poslednji Zilnik (2009),documentary,drama
West's Combat Helicopters (2006),documentary,documentary
Bibliotekar (????),fantasy,comedy
Furusato (1983),drama,drama
"""Mountain Mustang"" (2015)",documentary,documentary
Un certain monsieur (1950),crime,comedy
Estratto dagli archivi segreti della polizia di una capitale europea (1972),horror,horror
Balkan Trip (????),drama,drama
Knock (1951),comedy,drama
Flip One (2009),short,documentary
Martin (1981),drama,drama
Fire Water: Australia's Industrial Fluoridation Disgrace (2011),documentary,documentary
To the Wolves... (2007),comedy,drama
Mamaia (2013),comedy,drama
De bal (1999),family,drama
My Silent Voice (????),family,drama
The Forgotten (????/II),documentary,drama
High Intensity (1998),short,short
The Swing (2012),adventure,documentary
The Butcher (2016/III),horror,short
Dareka no mokkin (2016),drama,drama
Passenger Pigeons (2010),drama,drama
Rise of the Jellyfish (2011),documentary,documentary
"""The After Life"" (2017)",reality-tv,comedy
Nafas Cinta (1999),romance,drama
The Last Party (2018),thriller,comedy
Night Visitors (2000),documentary,horror
Zui sheng meng si (2015),drama,drama
Healed by Grace 2 (????),family,drama
Ima Sabitri (2016),documentary,documentary
Traveling in Circles (2008),short,short
The First Deadly Sin (1980),thriller,thriller
"""Good Chef/Bad Chef"" (2006)",reality-tv,documentary
All You Need Is Love (2014),documentary,documentary
Koofi in Wonderland (????),drama,drama
Clay Marzo: Just Add Water (2009),sport,documentary
The Binding of Yitzhak (2015/I),documentary,drama
Untitled (????/I),comedy,comedy
Letani Ma Araft Al Hob (1976),drama,drama
Barefoot Adventure (1960),documentary,documentary
"""Dung Duang Haruetai"" (2007)",romance,documentary
Gekijô-ban: Zero (2014),horror,drama
Coisa de Mulher (2005),comedy,drama
Ravens' Forest (2010),thriller,drama
Shreelancer (2017),drama,comedy
Isoken (2017),romance,drama
Full Metal Gasket (2016),reality-tv,documentary
Pause (2018),drama,drama
The Perfect Tribute (1991),drama,documentary
The Promoter (2013),documentary,drama
V'Hinei Ruach Gedola Ba'a (2006),documentary,documentary
The Farmer (1977),action,drama
MindCandy Volume 1: PC Demos (2003),animation,documentary
Dealing with Destiny (2011),comedy,comedy
South of Sonora (1930),western,western
Method Writing (2015),documentary,drama
Let Justice Roll On: The Life and Legacy of John M. Perkins (2011),documentary,documentary
Secret Weapons (1985),drama,comedy
Love Does Not See the Sun (1980),drama,drama
"""The TOTT Show"" (2012)",talk-show,talk-show
The Great Chameleon (2012),comedy,drama
The Right Questions (2003),drama,drama
Mistake (????),drama,drama
Alla rivoluzione sulla due cavalli (2001),comedy,drama
Feud of the Trail (1937),western,western
The Italian (1915),drama,drama
"""Trapeza"" (2002)",comedy,drama
"""Optimism Bias"" (2015)",comedy,comedy
A Bond for Life: How James Bond Changed My Life (2016),documentary,documentary
Opera Jawa (2006),musical,drama
Battle for the Elephants (2013),documentary,documentary
"""Saath Nibhana Saathiya"" (2010)",family,drama
Mehram (2017),short,drama
"""Dígits - del número al bit"" (2006)",documentary,documentary
Notoryczni debiutanci (2011),short,drama
"""Jack of All Tastes"" (2016)",reality-tv,reality-tv
Wait 'til This Year (2005),sport,documentary
Need for Speed 2 (????),action,drama
Fog of Sex: Stories from the Frontline of Student Sex Work (2015),drama,documentary
Drop: The Undergrounds Forgotten Sound (2015),documentary,documentary
Hot Car Girl (1958),drama,drama
"""UFO Princess Walkure"" (2002)",animation,comedy
The Surrogate (1995),drama,horror
Ritratto di borghesia in nero (1978),drama,drama
Shadow People (2011),sci-fi,drama
Across the World with Mr. And Mrs. Martin Johnson (1930),documentary,documentary
Che Guevara and Cuba's Social Welfare: Aleida Guevara's Special Lecture at Shizuoka General Hospital (2014),talk-show,documentary
"""On Our Own"" (1994)",comedy,comedy
Called to Be Free (2004),documentary,documentary
Ernie & Cerbie (????),adventure,comedy
Nailbiter (1999),short,drama
Hikiko-san vs. Kuchisake onna (2011),horror,drama
"""Frank the Entertainer in a Basement Affair"" (2010)",reality-tv,drama
FantaVision (2000),action,comedy
"""Good Morning, Tonight!"" (????)",comedy,comedy
Prottabortan (2014),romance,drama
Igry detey vzroslogo vozrasta (2011),drama,drama
Because of Eve (1948),drama,drama
Noi non siamo come James Bond (2012),documentary,drama
Shay Elliott: Cycle of Betrayal (2009),documentary,documentary
Who Framed Roger Rabbit: Toon Stand-Ins (2003),short,documentary
Bananaland (2017),short,documentary
Karobaar: The Business of Love (2000),drama,drama
"Spies, Lies & Naked Thighs (1988)",comedy,comedy
Accidentals: Recalculated (2016),short,comedy
The Players' Score (????),documentary,documentary
Emergency Doctor (1956),short,documentary
"The LBC: Smile Now, Cry Later (2009)",action,drama
Nobleza baturra (1935),drama,comedy
The Ultimate Thrill & Other Tale (2001),adventure,adventure
Hall of Fame (2012),drama,comedy
Riders of the Night (1918),drama,drama
Mirage (2005/I),romance,drama
Credits Included: A Video in Red and Green (1995),documentary,short
"""History of Submission Fighting"" (2016)",documentary,documentary
Black or White (2014),drama,drama
"""Movie Night"" (2014)",comedy,comedy
Birds of Norfolk: A Bird Watchers Dream (2010),documentary,documentary
Operation Pandora (????),drama,documentary
"""We Are New York"" (2009)",drama,comedy
"Jean Douchet, l'enfant agité (2017)",documentary,documentary
Night of the Proms (2014),music,documentary
Le coeur de Thellys (1909),short,drama
Poslizg (1972),drama,drama
Fremd (2011),documentary,documentary
The Tin Star (1957),western,western
Ageism in Hollywood (2016),talk-show,documentary
The Black List: Volume One (2008),documentary,documentary
Cherry Poppin' Daddies: Zoot Suit Riot (1998),short,music
The Scottish Parliament: Following the Ghost Road (2009),short,documentary
Erotic Interludes (1981),adult,comedy
No Light and No Land Anywhere (2016),drama,drama
Shroud of Turin Material Evidence (2008),documentary,documentary
Emergency Needs (2007),short,documentary
Unbroken Law (????),drama,drama
Michael Jackson and the Boy He Paid Off (2004),documentary,documentary
They Rode on Sticks (????),documentary,documentary
Peggy Leads the Way (1917),drama,drama
Light (2009/III),drama,short
Friday Night [Au] (2011),comedy,drama
Hooligan Escape (????),crime,drama
There Is More to the Secret (2008),documentary,documentary
Wunderkammern: The Private Life of Objects (2015),documentary,documentary
"""De Gouden Eeuw"" (2012)",history,documentary
"""Skullenia"" (2017)",animation,comedy
Partners (2007),comedy,comedy
Mitch (2015),short,drama
The Silent Enemy (1930),drama,drama
Seeing Through the Fence (2008),documentary,documentary
Untitled 1972 Basketball Project (????),sport,documentary
Children of Terezin (2011),documentary,documentary
Almighty Justice (2007),reality-tv,drama
La chambre vide (2016),documentary,drama
Invisible Ink (2011),drama,documentary
Believers (2013),documentary,documentary
The Frome: Source to Sewer (2008),short,documentary
Cuerda de presos (1956),drama,drama
Line of Sight (2012),documentary,documentary
Amor Estranho Amor (1982),drama,drama
"""My Pet Diaries"" (2013)",drama,documentary
The Class Reunion (2012),thriller,drama
The Dirty Dancer (2013),romance,drama
Mrs. Taylor Going Over Horseshoe Falls in a Barrel (1903),short,comedy
Beyond the Reach (2014),thriller,drama
Lena Platonos: Bloody Shadows from Afar (2016),short,documentary
"""Paparazzi the Starmakers"" (2016)",reality-tv,documentary
Jarmark Europa (2004),documentary,documentary
Sisko tahtoisin jäädä (2010),drama,comedy
100% T-Shirt (2014),documentary,documentary
Citizen Verdict (2003),drama,drama
"""H8ters"" (2017)",comedy,comedy
Hum Sab Chor Hain (1995),musical,drama
Have Mercy (2006),drama,drama
"Wrong Guy, Wrong Place, Wrong Time: A Look Back at 'Die Hard' (2007)",short,documentary
Normal (2007),drama,drama
Money Magic (1917),drama,drama
Afghanistan: Between Hope and Fear (2008),documentary,documentary
Big Fur (2017),documentary,drama
"""The Jean Arthur Show"" (1966)",comedy,comedy
"""Lenny's Inferno"" (1988)",horror,documentary
"Gentleman Warrior Self Defense System Volume 3, Kubotan and Torch for Realistic Street Self Defense (2016)",sport,sport
Deep Green (2010),documentary,documentary
Peaceland (2014),short,documentary
The Great Outdoors (1988),comedy,comedy
Der Athen Krimi - Trojanische Pferde (2016),crime,drama
Vibra (2017),action,documentary
"""Starter Wives"" (2013)",reality-tv,documentary
The American Film Institute Salute to Martin Scorsese (1997),documentary,documentary
Bobby G. Can't Swim (1999),drama,drama
Riot at the Rite (2005),music,short
Life as a Zombie (2017),horror,horror
Marta and Luis (2001),documentary,documentary
Zatoichi no uta ga kikoeru (1966),drama,drama
Mondkalb (2007),drama,drama
The Pagan (1929),drama,drama
Dimension (2007),drama,drama
The Entire History of the Louisiana Purchase (1998),history,documentary
The Brothers Bull (2019),western,western
"""A Traveller in Time"" (1978)",fantasy,drama
J. Cole: 4 Your Eyez Only (2017),documentary,documentary
Der Mikado (1984),musical,drama
Chronicle of a Summer In Europe (2015),documentary,documentary
Playing Rough and Other Tales (2003),adventure,drama
Remain Silent (2017),mystery,drama
Vukovar - poslednji rez (2006),documentary,documentary
The Lone Star Ranger (1919),western,western
"""The Vagina Diaries"" (2015)",comedy,comedy
"Monty, Marilyn and Me (????)",drama,drama
Black Jack (2017),documentary,documentary
Nearer My God to Thee (2006),documentary,documentary
Zero Prospect (2003),sci-fi,documentary
The Big Squeeze (1996),drama,drama
Like a Country Song (2014),drama,drama
The Purifiers (2004),action,drama
The Girl in the Big Green Coat (????),drama,drama
"""Hitler's Circle of Evil"" (2017)",documentary,drama
Great Stagecoach Robbery (1945),western,drama
A Night in the Day of a Night Receptionist (1972),short,short
An Encounter with the Messiah (2015),drama,drama
The black King (2017),documentary,documentary
Di Bawah Lindungan Ka'bah (2011),drama,drama
Roarhouse V the State (2016),short,documentary
Living Lightly (2007),short,documentary
Tou qing nan nu (1997),drama,drama
"Mom, I Don't Want to Speak My Mother Tongue (2010)",documentary,documentary
Once Upon a Time: Sergio Leone (2001),documentary,documentary
Relived (2017),horror,drama
Lalbaug Parel: Zali Mumbai Sonyachi (2010),action,documentary
Lambert (2014),short,documentary
Edge of Outside (2006),documentary,documentary
We Call It Skweee (2009),documentary,documentary
Johar Mehmood in Hong Kong (1971),comedy,drama
Red Saga (2004),short,documentary
A Month in the Country (1987),drama,short
The Heart That Beats (2010),documentary,documentary
The Extra Mile (2010),biography,short
The Tarnished Angels (1957),drama,drama
In a Brilliant Light: Van Gogh in Arles (1984),documentary,documentary
"""Kansas City Illustrated"" (1986)",news,comedy
Prepare to Walk (2017),short,short
Bottom Creek (2017),horror,drama
Il regalo di Natale (2002),short,comedy
REM: Rem Koolhaas Documentary (2016),documentary,documentary
Kuhle Wampe oder: Wem gehört die Welt? (1932),drama,drama
In una notte di chiaro di luna (1989),drama,drama
Voices in a Jailhouse (????),documentary,documentary
"""Héroes de película"" (2003)",documentary,documentary
Songs from the Karen Forest (2012),short,documentary
O Príncipe do Fogo (1985),short,documentary
Graffiti Verite' 10: Hip-Hop Dance (2010),documentary,documentary
Zah-A Pizza Movie (2009),comedy,comedy
Wake (2003),drama,drama
"""El Mal We El Banon"" (1993)",drama,drama
Great Castles of Europe (2015),documentary,documentary
Shadow and Light: Cinematography (2004),short,documentary
Chickfight 7 (2007),sport,sport
BI TXIRULA (2017),drama,documentary
"""Croma La Serie"" (2009)",drama,comedy
"""Os Boys"" (2016)",comedy,documentary
Slaughterville (????),thriller,drama
Birthday Cake for Horsemen (2006),short,drama
