TITLE,original_genre,predicted_genre
Bury Me Again (2012),comedy,documentary
"""Pointless"" (2009)",game-show,game-show
Die Schauspielerin (1988),drama,documentary
Blood's a Rover (????),crime,documentary
Transcend (2014/II),documentary,drama
Mystery Woman: In the Shadows (2007),mystery,comedy
"""Rishtay"" (2007)",drama,drama
Shadow Casting: The Making of 'A River Runs Through It' (1992),documentary,documentary
"Hey, Abbott! (1978)",comedy,comedy
The Divine Feminine (????),drama,drama
"""Pointman"" (1995)",action,drama
Last Ring (1979),drama,comedy
Turning the Tables (1919),comedy,documentary
Simple Little Lives (????),drama,drama
Phuchai Lalla (2010),comedy,comedy
Coma (2014/I),drama,drama
Update (2016),short,drama
Mio figlio (2005),drama,drama
Die Reise nach Kafiristan (2001),drama,drama
Vol spécial (2011),documentary,documentary
Ashley (2013/I),drama,drama
Forgiveness (2008/II),drama,drama
Mercedes Goes to Motown (2002),documentary,documentary
The End (2013/IV),short,drama
CMT Road Pranks (2011),reality-tv,drama
Summer Girl (1983),drama,drama
6 Days Dark (2014),horror,drama
"""London A to Z"" (2010)",documentary,crime
Transference: Book of Liars (2018),drama,drama
"""Niente Popo Dimenoche"" (2001)",game-show,drama
San Fernando Valley (1944),western,thriller
Rodin: The Sculptors' View (2006),documentary,documentary
Baby Love (1968),drama,drama
Making Waves (2004/I),comedy,drama
Amazon Voices (2015),documentary,documentary
The Exotic Time Machine (1998),sci-fi,drama
African Christmas Journeys (2016),drama,comedy
Method Man: Live from the Sunset Strip (2007),music,music
Neeru Thandavaru (2017),drama,documentary
Mias pentaras neiata (1967),comedy,short
Joe Gould's Secret (2000),drama,documentary
La mort se mérite - Digressions avec Serge Livrozet (2017),documentary,drama
Endlich rauchfrei - Dokumentation (2007),documentary,documentary
Verano de Goliat (2010),drama,drama
The Next Big Thing? (2001),documentary,documentary
Kostya Tszyu: Destiny (2004),sport,drama
In Search of Ancient Astronauts (1973),documentary,documentary
O kosmos xana (2002),drama,drama
Fishy Stones (1990),comedy,thriller
Calabria (2016),documentary,documentary
Unimaginable (2015),drama,drama
South of Bexar (????),drama,drama
"Wife, Husband and Friend (1939)",comedy,drama
The Little Princess (1917),drama,drama
"""After the Bell Rings"" (2014)",reality-tv,drama
Beyond the Pearly Gates of Ill-Repute (2006),short,drama
The Wine Guy Unplugged with Anthony Gilardi (2010),reality-tv,drama
Snow Babies (2012),documentary,documentary
Sibling Warrior: Healing My Brother's Autism (2017),documentary,horror
Murder in Harber Woods (2006),horror,thriller
Zheng qing kuang ai (1999),drama,drama
Pazar - Bir Ticaret Masali (2008),drama,drama
Genuine Fakes (????),drama,drama
The Stone House (2006),thriller,drama
Son of Kashmir Burhan (2019),action,documentary
Minha Poesia (2016),documentary,drama
In Heaven's Court (2009),short,drama
The Lions Are Free (1969),documentary,drama
"""Charlie"" (2016)",comedy,drama
The MiraCLE Foundation (2016),documentary,drama
"""Kate & Joe Just Want to Have Sex"" (2013)",comedy,drama
Street Wok'n (2006),comedy,comedy
The Wedding Diary (2011),comedy,drama
Groza (1934),drama,drama
Saitei. (2017),drama,drama
Prince: Lovesexy Live (1989),music,documentary
"""Game On"" (2002)",family,comedy
Trial of Labor (2015),documentary,drama
Beauty Among the Ruins (2011),documentary,documentary
Stirring Up Trouble (2016),comedy,comedy
Standing Strong: The Tribal Nations of Western Oregon (2009),documentary,documentary
The Black Book of L (2017),short,drama
"""F*Ck You, Mark Zuckerberg"" (2014)",comedy,drama
No somos nadie (2002),drama,documentary
The Governess (1949),drama,documentary
Tabla Beat Science: Talamanam Sound Clash (2003),music,documentary
Lost Heroes (2011),short,short
Bad Actress (2011),comedy,drama
Omid - Hoffnung (2005),short,documentary
"""The Federal Experience"" (2007)",reality-tv,documentary
Anyone and Everyone (2007),documentary,documentary
"""Clovenhoof"" (2017)",comedy,comedy
"""Family Feud"" (1977)",game-show,game-show
Attachments (2017),comedy,drama
Detroit America (2016),documentary,documentary
"""Twiz & Tuck's Bucket List"" (2017)",reality-tv,drama
One of Our Cheerleaders Is Missing (2001),adult,adult
Zum Vergleich (2009),documentary,documentary
The History of University of Kentucky Basketball (2007),sport,documentary
O gennitsaros (1953),drama,comedy
Photograph (2008),short,drama
Unnuap Taarnerpaaffiani (2014),horror,horror
"For a Good Time, Call... (2012)",comedy,drama
5 Freshman Fantasies: Self Satisfaction (1999),adult,drama
Gajin svet (2018),family,drama
Defekt (2008),short,drama
Fredagsbarn (2010),short,short
Moonlight Melodies (????),family,documentary
Immaculate Deception (2019),documentary,drama
"""Gospel Classics"" (2011)",musical,documentary
Egg (????),sci-fi,drama
Ovoce stromu rajských jíme (1970),drama,drama
Upon This Rock (2013),documentary,documentary
Odd Brodsky (2014),comedy,drama
Xiang hun nu (1993),drama,drama
Hollywood Dreams (1994),comedy,comedy
Farishtay (1991),action,drama
Unter Männern - Schwul in der DDR (2012),documentary,documentary
Hands of a Stranger (1962),horror,drama
Il fornaretto di Venezia (1963),drama,horror
Cold December (2007),drama,drama
Perdoa-me Por Me Traíres (1980),drama,drama
The Untouched Hope (2012),drama,drama
Ploy (2007),drama,short
The Western Snowy Plover: Natural History and Recovery (2017),documentary,documentary
Rokkuauto (2009),thriller,short
Bering Sea Gold: Back to the Dredge (2012),adventure,documentary
Il pino azzurro (1983),thriller,comedy
Nikoletina Bursac (1964),war,drama
The Power and the Prize (1956),drama,documentary
Expulsion (2018/I),sci-fi,horror
Eréndira (1983),drama,drama
Fleshburn (1984),thriller,documentary
Balance of Power (1996),action,action
SCW Florida: Brutal Battle 2004 (2004),sport,sport
Leaning Into the Wind: Andy Goldsworthy (2017),documentary,drama
"""Don't Come Last by SnG Comedy"" (2017)",comedy,comedy
Garbage! The Revolution Starts at Home (2007),documentary,thriller
Dandelion Man (2007),drama,drama
Leslie Caron: The Reluctant Star (2016),documentary,documentary
Wide Open Town (1941),western,western
Wenn die Mondblume singt (2004),documentary,documentary
Lake Los Angeles (2014),drama,documentary
Coney Island's for the Birds (2008),short,documentary
Unos granujas decentes (1980),comedy,drama
Koto (2016),drama,drama
Letters to Zohra (2012),documentary,documentary
Children of the Night (1991),horror,drama
Troupers (2011),documentary,comedy
I Will Not Be Silenced (2015),documentary,documentary
Neko Râmen Taishô (2008),comedy,drama
Captain Thunderbolt (1955),adventure,western
Everybody Comes to Maxy's (2015),short,drama
The Dog Who Saved Christmas (2009),comedy,comedy
An Alan Smithee Film: Burn Hollywood Burn (1997),comedy,drama
Der Doppelgänger (2009),short,drama
In Heaven There Is No Beer? (1984),documentary,documentary
The Washington Affair (1977),drama,drama
Leh Wi Tok (Let Us Talk) (2011),documentary,documentary
Un mondo d'amore (2002),drama,documentary
Design for Death (1947),documentary,short
Schatten der Nacht (1950),drama,drama
O Convite ao Prazer (1980),drama,drama
Jazz Legends: George Shearing (1981),documentary,drama
Die blauen Schwerter (1949),drama,western
Adeline la Mosaiste (2016),documentary,documentary
Impeccable Aka Masoom (2004),drama,drama
Class of '62: From 16 to 60 (2008),documentary,documentary
Fury (????/III),action,comedy
Bleeding Coney (2008),short,short
Lion's Den (2016),short,drama
Notorious B.I.G. Bigger Than Life (2007),documentary,documentary
"""Making Couples Happy"" (2013)",documentary,documentary
"""Just Playing with Jason"" (2013)",comedy,drama
"Sex, Drugs & Rock 'n' Roll (2011)",documentary,documentary
Snake Eyes (1993),drama,drama
Wearing Normal (2012),drama,drama
La fine del mondo nel nostro solito letto in una notte piena di pioggia (1978),drama,drama
Counseling Day (2003),comedy,drama
Castle Dracula (2012),adventure,horror
Montezuma (2009),documentary,short
Jiban Niye Khela (1999),drama,drama
Preparing the Ground (2017),short,documentary
Wanchun qingshi (1989),drama,drama
Saba (2010),documentary,drama
The Cold Side of the Sun (2018),drama,drama
Gli innocenti pagano (1952),drama,drama
Bube Stur (2015),drama,drama
Lives Beyond the War (2005),documentary,drama
"""Temnye labirinty proshlogo"" (2013)",thriller,drama
The 50 Best Horror Movies You've Never Seen (2014),horror,documentary
Roukli (2015),drama,short
Milwaukee Basic (2017),comedy,comedy
"""The Boss"" (2011)",reality-tv,drama
Abel Azcona: Born in Darkness (????),documentary,drama
Pharisee (2018),horror,drama
Tom Brown's School Days (1940),drama,drama
La vie intermédiaire (2009),drama,horror
The Postwoman (????),drama,drama
Savannah in the Civil War (2012),history,documentary
Dead Walkers: Rise of the 4th Reich (2013),horror,documentary
Die Verlobte (1980),drama,drama
Takao Tanabe: A Work of Art (2010),documentary,documentary
The Homeboy (2001),comedy,short
Butoh: Body on the Edge of Crisis (1990),documentary,documentary
Rumplcimprcampr (1997),family,drama
The Man I Married (1940),drama,short
24 Hour Love (2013),drama,documentary
2006 Los Angeles Auto Show (2006),documentary,drama
Taboo 16 (1996),adult,drama
At First Bite (2012),comedy,drama
"""Mehndi"" (2003)",drama,drama
La guerra empieza en Cuba (1957),comedy,drama
Perspective: Andrea's Story (2017),short,drama
Reich des Bösen (2007),documentary,documentary
U Belt (2004),drama,documentary
Carbon (2020),drama,drama
"""Entre deux inconnus"" (2015)",documentary,drama
Safrah Khams Nujoom (2017),comedy,documentary
The Prince and the Grail (2000),documentary,documentary
Attack of the Jungle Women (1959),drama,documentary
Space Station 3D (2002),documentary,documentary
American Beach House (2015),comedy,drama
Bokul (2015),drama,drama
Rescuing Emmanuel (2009),documentary,drama
Re: Frame - Scanning Time/Documenting Change (2009),biography,documentary
"""Rangoli"" (1989)",musical,thriller
Gresshoppen (2011),short,drama
"""About That Life"" (2016)",drama,drama
Jim Jefferies Alcoholocaust (2010),comedy,adventure
Brer Rabbit's Christmas Carol (1992),animation,short
The Red Stallion (1947),western,drama
"""Million Dollar Extreme Presents: World Peace"" (2016)",comedy,drama
Call for Fire (2017),war,drama
True Glory: The Band Stopped Playing (????),drama,drama
L'ossessa (1974),horror,drama
L'audition (2005),drama,drama
Farang ba (2003),documentary,drama
That's My Baby (2006),short,drama
Creative Nature (2008),documentary,drama
Brothers... On Holy Ground (2003),documentary,documentary
Sankranthi (2005),drama,romance
Portrait of a Photographer: David LaChapelle (2002),documentary,documentary
"""Hoy Soy Nadie"" (2012)",thriller,drama
Trouvoete (2015),romance,drama
"Food Collect Campaign, Red Cross Catalonia 1 (2013)",short,documentary
999 (2010),drama,drama
The Innocent Lie (1916),drama,drama
Raising Ms. President (2014),documentary,documentary
Sickness House (2006),horror,drama
Femme d'un gangster (1978),drama,comedy
Art Car: The Movie (2012),documentary,documentary
"""Getting Together"" (1971)",comedy,drama
A Horse Tail (2015),family,drama
Rolling Like a Stone (2005),documentary,short
Padayatre: A Journey by Foot (2017),drama,drama
Abdulla the Great (1955),comedy,drama
Landing Up (2018),drama,drama
Boi Neon (2015),drama,short
Tandala (2008),drama,drama
Stranger (2005),short,documentary
"""Encounters with Animals"" (1980)",documentary,documentary
The Girl Who Came Between Them (1990),drama,drama
e'Tzaintes (2003),fantasy,drama
Magic 4 Morons (2000),family,documentary
Letzte Worte (1968),short,drama
"""The One: Making a Music Star"" (2006)",reality-tv,music
A Course in Miracles: Enlightenment or Bust (2015),documentary,documentary
Right to Remain Silent (2002),adult,adult
Nach Wriezen (2012),documentary,drama
"""The Happenings"" (2013)",reality-tv,documentary
Private Black Label 15: Indiana Mack - Sex in the Jungle (2000),adult,drama
Paolo Soleri: Beyond Form (2013),documentary,short
L'intrusa (1956),drama,drama
Michael Strogoff (1914),drama,drama
Traffic Jam (2007),short,short
The Accident (2005/II),drama,drama
Underwriting Love (2008),comedy,comedy
Abandoned Ones (2017),documentary,drama
Paraíso amazónico (1970),documentary,documentary
Retribution (2015/VII),thriller,documentary
Can She Be Saved? (2009),short,family
My Last Summer with Jamie Winters (2009),short,drama
Mapado 2 (2007),comedy,drama
Ass Kicker (2008),short,drama
Lone Wolves & Dragon Tattoos: How Scandinavian Crime Fiction Conquered the World (2011),documentary,documentary
Y sin embargo se mueve (2016),documentary,drama
Club Fed (1990),comedy,drama
Still Missing (2004),adult,adult
Chelsea Walls (2001),drama,drama
Noirland (2014),crime,drama
Wild Waves (2008),adult,drama
The Velvet Trap (1966),drama,drama
"""V'Buzz"" (2015)",talk-show,comedy
Seoul Mates (2000),documentary,drama
Hymypoika (2003),drama,horror
"""Jim Henson's Little Muppet Monsters"" (1985)",family,comedy
Papinhas e Comidinhas (2016),short,documentary
Fo zhang luo han quan (1980),action,drama
Hispaniola (????),documentary,documentary
Arrangetram (1973),drama,drama
Taylor Chain II: A Story of Collective Bargaining (1984),short,drama
When the World Was Flat (2015),drama,drama
Blackstar Warrior (2013),comedy,documentary
Jiphaengja (2009),drama,documentary
Lily (????/III),drama,drama
"""Another Day with You"" (2015)",comedy,documentary
Cordelia (2016),drama,drama
"""Us Too"" (2016)",comedy,drama
A Man's Story (2010),documentary,documentary
La espina de Dios (2015),history,drama
Deviant (????/I),thriller,drama
A Question of Habit (2011),documentary,documentary
"""Ai shôjo Porianna monogatari"" (1986)",animation,drama
The Omen (1976),horror,drama
L'arcano incantatore (1996),horror,horror
"""The Folly"" (2017)",comedy,short
Pipeline Masters (2006),documentary,documentary
Fury at Furnace Creek (1948),western,western
Neuerburg (1998),short,documentary
Tory the Little Dust Devil (????),animation,drama
Production Hell (2011),horror,documentary
BUG BOY Adventures (1999),comedy,drama
We Are Astronomers (2011),documentary,documentary
Assassin's Code (????),sci-fi,drama
"O milionári, který ukradl slunce (1948)",short,drama
Kshay (2011),drama,drama
"""Kikô senki Doragunâ"" (1987)",action,documentary
Anna (1987),drama,drama
Gibby (2016),family,drama
Zurück in die Stadt von Morgen (2005),short,short
Silver Tongues (2011),drama,short
Ne sam zatvoren krag (2001),documentary,drama
Kimono (2001),short,drama
Wild Cherry (2009),comedy,drama
Le magicien de Kaboul (2008),documentary,documentary
Railway Children (2012),horror,drama
When Medicine Got It Wrong (2009),documentary,documentary
The End (2008/V),short,drama
Shield of Solomon (2008),documentary,documentary
"""Black and Single"" (2012)",comedy,drama
The Maharajah of Jodhpur: The Legacy Lives On... (2004),documentary,history
"""Who Wants to Be a Millionaire?"" (2001)",game-show,game-show
Blunt (1998),comedy,drama
Nooit Niks (2017),short,documentary
Showdown in an American Jungle (2016),comedy,drama
Sounding the Alarm: Battling the Autism Epidemic (2014),documentary,documentary
Untrue Grit (????),western,drama
Ladies' Man (1947),comedy,drama
Drugiyat nash vazmozhen zhivot (2004),drama,drama
